Lat,Lon,Site Name,Country,VIDA_ID,Province,District,Ratio of built-up area,Number of buildings,Number of large buildings,Number of medium buildings,Number of small buildings,Number of very small structures,Population sum,Population estimate,Customer density,Distance to the road [km],Distance to nearest hub [km],Nearest regional hub,Distance to railway [km],Healthcare facilities,Education facilities,Average relative wealth index,Total points of interest,Top five dominant crops,Total crop value [$/year],Total crop yield [kg/ha],Total crop value per hectare [$/ha],Percentage of nightlight overlap [%],Has nightlight?,Distance to the nightlight [km],Distance to nearest hydropower source [km],Distance to nearest transformer [km],Distance to nearest substation [km],Distance to nearest HV lines [km],Distance to nearest MV lines [km],Potential number of connections,Estimated energy demand [kWh/day],Average demand per connection [kWh/day],Length of minimum spanning tree [km],Total cost for minimum spanning tree [$],Potential PV production [kWh/kWp],Distance to nearest solar mill [Km],Distance to nearest mini-grid site [Km],Mini-grid site status,"Fatalities within 50 km (battles,riots,violence against civilians,explosions)","Fatalities within 25 km (battles,riots,violence against civilians,explosions)",Total number of incidents within 25km,Security risk,Travelhours,GHI,geometry,mg_id,avg_diesel_price,MG_diesel_cost,VIDA_Conn_All,VIDA_Pot_Con,PUoE,SME,ResC,ResB,ResA,hybrids,HGM_lcoe,HMG_Inv,HMG_GenOpex,HMG_GenOpex_y,HMG_SGnAOpex,HMG_SGnAOpex_y,HMG_npv_cost,HMG_cap,HMG_ren_cap,HMG_dl_cap,HMG_ren_share,HMG_bat_size,HMG_fuel_usage,Est_dem_kWh_year,No_of_poles,Poles_CAPEX,Cable_CAPEX,Dist_CAPEX,TdxLC,PSLC,Transp_of_mat,LogInstCAPEX,Conn_CAPEX,Tot_CAPEX,ResAConskWh_y,ResBConskWh_y,ResCConskWh_y,ResSMEConskWh_y,ResPUoEConskWh_y,ResARev_y,ResBRev_y,ResCRev_y,ResSMERev_y,ResPUoERev_y,ResARev_y2,ResBRev_y2,ResCRev_y2,ResSMERev_y2,ResPUoERev_y2,gen_opex_y2,sgna_opex_y2,TotalRev2,TotalOpex2,CAPEX_GAP2,CAPEX_subsidy2,Total_subsidy2,ResARev_y5,ResBRev_y5,ResCRev_y5,ResSMERev_y5,ResPUoERev_y5,gen_opex_y5,sgna_opex_y5,TotalRev5,TotalOpex5,CAPEX_GAP5,CAPEX_subsidy5,Total_subsidy5,ResARev_y7,ResBRev_y7,ResCRev_y7,ResSMERev_y7,ResPUoERev_y7,gen_opex_y7,sgna_opex_y7,TotalRev7,TotalOpex7,CAPEX_GAP7,CAPEX_subsidy7,Total_subsidy7
-12.95065755,27.22773806,,Zambia,13776,Copperbelt,Lufwanyama,0.02,105,0,1,104,40,265,214,0.02,0,83.832,Chingola,81.536,0,0,-0.42,0,"maize, groundnut, sweet_potato, other_pulses, sugarcane",46037,15662,287,0,No,7.731,0.077,13.175,28.417,31.5,9.008,105,23.218,0.221,2.781,57287.3,4.5,17.93,41.58,Reserved,"0,0,0,0","0,0,0,0",0,low,1.000332846,2000.113484,POINT (27.2277380556449 -12.9506575463229),12,1,1.028450002,145,102,0,9,9,37,47,"[0.8769, 31060.02, 778.67, 157.26, 14733.44, 1836.0, 46856.93, 6.27, 5.94, 0.324, 0.986, 20.84, 34.51, 7606.7]",0.8769,31060.02,778.67,157.26,14733.44,1836,46856.93,6.27,5.94,0.324,0.986,20.84,34.51,7606.7,70,19754,5562,25316,4200,627,2754,7581,17646,81603.02,1355.244983,2525.435014,1517.670003,2208.354769,0,1965.105225,2954.758966,1001.662202,1435.4306,0,4042.221448,6077.939193,2060.41915,2952.680744,0,323.48382,3776.652,15133.26054,4100.13582,66469.75946,651.6643085,691.8617185,10415.05769,15660.22252,5308.809672,7607.78218,0,833.478,9730.8,38991.87206,10564.278,42611.14794,417.7563523,521.3277052,14877.81166,22370.48013,7583.584533,10867.64507,0,1190.61546,13900.356,55699.5214,15090.97146,25903.4986,253.9558687,401.9065693
-9.128761892,31.80670871,Nsokolo,Zambia,16919,Northern,Senga Hill,0.05,105,0,1,104,55,191,214,0.05,0,57.095,Mbala,43.222,0,0,-0.54,0,"maize, sugarcane, other_pulses, groundnut, cassava",589706,83545,787,0,No,9.625,2.444,20.271,58.294,47.42,20.271,105,23.218,0.221,2.215,50775.5,4.42,6.6,60.73,Reserved,"0,0,0,0","0,0,0,0",0,low,0.922399591,1980.556641,POINT (31.8067087051247 -9.1287618920363),13,1,1.026233538,160,112,0,9,9,41,53,"[0.8874, 32866.01, 822.48, 166.11, 16177.9, 2016.0, 50197.04, 6.62, 6.28, 0.343, 0.985, 22.06, 40.15, 8052.73]",0.8874,32866.01,822.48,166.11,16177.9,2016,50197.04,6.62,6.28,0.343,0.985,22.06,40.15,8052.73,55,15521,4430,19951,3300,662,3024,6986,19376,79179.01,1528.254981,2798.455015,1517.670003,2208.354769,0,2215.969722,3274.192368,1001.662202,1435.4306,0,4558.249718,6735.0137,2060.41915,2952.680744,0,341.68827,4146.912,16306.36331,4488.60027,62872.64669,561.3629169,601.439705,11744.63953,17353.21955,5308.809672,7607.78218,0,880.383,10684.8,42014.45093,11565.183,37164.55907,331.8264203,435.0869828,16777.10677,24788.91042,7583.584533,10867.64507,0,1257.61881,15263.136,60017.24679,16520.75481,19161.76321,171.0871716,318.5939109
-15.08335716,30.19454026,,Zambia,19265,Lusaka,Luangwa,0.03,287,0,3,284,164,821,584,0.03,0,91.616,Nyimba,180.466,0,0,-0.44,0,"maize, groundnut, soybean, rice, sorghum",29786,9253,475,0,No,9.196,0.636,62.205,64.848,113.807,61.876,287,63.578,0.222,7.569,156210.9,4.32,31.81,10.92,Reserved,"0,0,0,0","0,0,0,0",0,low,2.493641844,1963.62381,POINT (30.1945402618221 -15.083357160733),15,1,1.070920509,451,316,0,26,26,114,150,"[0.8885, 93496.36, 2422.7, 472.21, 45644.79, 5688.0, 142747.46, 19.15, 17.85, 1.298, 0.982, 62.66, 137.73, 22870.39]",0.8885,93496.36,2422.7,472.21,45644.79,5688,142747.46,19.15,17.85,1.298,0.982,62.66,137.73,22870.39,189,53335.8,15138,68473.8,11340,1915,8532,21787,54668,238425.16,4325.249945,7781.070042,4384.38001,6379.691556,0,6271.612421,9103.851949,2893.690806,4146.799511,0,12900.70675,18726.62346,5952.321989,8529.966595,0,971.33597,11700.216,46109.61879,12671.55197,192315.5412,608.5934848,648.6933328,33239.54583,48250.41533,15336.56127,21978.03741,0,2502.713,30146.4,118804.5598,32649.113,119620.6002,378.546203,481.8661809,47482.37764,68925.26311,21908.1331,31395.4191,0,3575.10191,43063.848,169711.1929,46638.94991,68713.96706,217.4492629,365.0408765
-12.78678989,26.51603559,,Zambia,657,North-Western,Mushindano,0.02,316,3,4,309,59,450,643,0.02,0,74.331,Solwezi,132.687,0,1,-0.04,2,"maize, cassava, tropical_fruit, sugarcane, other_pulses",42204,37093,392,0,No,14.169,0.949,0,48.544,62.393,0,316,72.953,0.231,8.388,172619.6,4.48,0,39.79,Reserved,"0,0,0,0","0,0,0,0",0,low,2.440006688,1992.900024,POINT (26.5160355920294 -12.7867898935346),16,1,1.069395096,375,263,2,21,21,94,125,"[0.7149, 91180.88, 2526.99, 393.62, 37989.17, 4734.0, 131697.05, 21.64, 21.64, 0.0, 1.0, 71.84, 0.0, 26222.45]",0.7149,91180.88,2526.99,393.62,37989.17,4734,131697.05,21.64,21.64,0,1,71.84,0,26222.45,210,59262,16776,76038,12600,2164,7101,21865,45499,234582.88,3604.374954,6415.970034,3541.230008,5152.827795,7508.05,5226.343684,7506.68494,2337.211805,3349.338067,1801.932,10750.58896,15441.25092,4807.644683,6889.588403,3706.574124,809.67634,9737.838,41595.64709,10547.51434,192987.2329,733.7917601,773.8963774,27699.62152,39785.43018,12387.22257,17751.49175,9550.2396,2086.186,25090.2,107174.0056,27176.386,127408.8744,484.4443892,587.7766554,39568.64803,56833.11168,17695.03058,25357.8385,13642.42717,2980.09702,35841.114,153097.056,38821.21102,81485.82403,309.8320305,457.4411979
-10.94248441,30.14215091,Chaba,Zambia,24066,Northern,Chilubi,0.02,110,1,1,108,17,217,224,0.02,0,141.655,Kasama,102.686,0,0,-0.66,0,"cassava, maize, groundnut, other_pulses, rice",90287,20451,502,0,No,4.962,1.72,49.828,81.589,81.178,49.828,110,25.186,0.229,3.53,67105.8,4.53,9.41,7.3,Operational,"0,0,0,0","0,0,0,0",0,low,1.216525002,2039.05689,POINT (30.1421509130516 -10.942484406471),17,1,1.034598622,127,89,0,8,8,33,40,"[0.8704, 27389.12, 662.63, 138.86, 12855.65, 1602.0, 41073.97, 5.44, 5.25, 0.191, 0.991, 18.41, 20.06, 6717.84]",0.8704,27389.12,662.63,138.86,12855.65,1602,41073.97,5.44,5.25,0.191,0.991,18.41,20.06,6717.84,88,24833.6,7060,31893.6,5280,544,2403,8227,15397,82906.72,1153.399985,2252.415012,1349.040003,1962.982017,0,1672.429979,2635.325564,890.366402,1275.938311,0,3440.188466,5420.864685,1831.483689,2624.605106,0,285.63502,3295.314,13317.14195,3580.94902,69589.57805,781.9053714,822.1407536,8863.878888,13967.22549,4718.94193,6762.473049,0,735.958,8490.6,34312.51936,9226.558,48594.20064,546.0022544,649.6714454,12661.96737,19952.04985,6740.964029,9660.128954,0,1051.30906,12128.742,49015.1102,13180.05106,33891.6098,380.8046045,528.8950659
-9.390708008,31.67421481,Mpande,Zambia,18378,Northern,Senga Hill,0.03,382,4,8,370,170,971,778,0.03,0,69.702,Mbala,37.019,0,1,-0.14,2,"maize, sugarcane, other_pulses, groundnut, cassava",589706,83545,787,0,No,20.904,0.248,23.396,68.44,41.673,23.396,382,89.89,0.235,9.728,203932.8,4.39,0,39.16,Reserved,"0,0,0,0","0,0,0,0",0,low,2.186843633,1973.025212,POINT (31.6742148146394 -9.3907080083897),23,1,1.062195004,552,387,3,31,31,139,183,"[0.7148, 135140.63, 3831.58, 580.63, 55900.42, 6966.0, 195141.06, 32.32, 31.92, 0.399, 0.998, 106.47, 31.49, 38860.41]",0.7148,135140.63,3831.58,580.63,55900.42,6966,195141.06,32.32,31.92,0.399,0.998,106.47,31.49,38860.41,243,68574.6,19456,88030.6,14580,3232,10449,28261,66951,318383.23,5276.804933,9487.445051,5227.530012,7606.555317,11262.075,7651.367153,11100.31071,3450.169808,4944.260956,2702.898,15738.86223,22833.33913,7096.999294,10170.34479,5559.861186,1194.35591,14329.062,61399.40663,15523.41791,256983.8234,664.0408873,704.1530782,40552.24591,58831.64676,18285.89998,26204.58307,14325.3594,3077.339,36919.8,158199.7351,39997.139,160183.4949,413.9108395,517.2626198,57928.50072,84040.45238,26121.23561,37432.9997,20463.64076,4395.94973,52739.586,225986.8292,57135.53573,92396.40083,238.7503897,386.387433
-12.1040304,33.16775794,Kapekesia,Zambia,23754,Eastern,Chasefu,0.05,247,3,15,229,71,424,503,0.05,0,22.017,Lundazi,185.744,0,0,-0.57,0,"maize, cotton, groundnut, soybean, sunflower",542313,23469,435,100,Yes,0,0.558,0,20.664,174.392,0,247,62.743,0.254,4.881,115656.1,4.33,9.88,13.86,Operational,"0,0,0,0","0,0,0,0",0,low,0.167972952,1947.680952,POINT (33.1677579357025 -12.1040303981661),24,1,1.004777241,318,223,1,18,18,80,106,"[0.7817, 73954.66, 2139.82, 333.32, 32211.35, 4014.0, 108305.83, 18.33, 18.33, 0.0, 1.0, 54.04, 0.0, 19722.98]",0.7817,73954.66,2139.82,333.32,32211.35,4014,108305.83,18.33,18.33,0,1,54.04,0,19722.98,122,34428.4,9762,44190.4,7320,1833,6021,15174,38579,171898.06,3056.509961,5460.400029,3035.340007,4416.709539,3754.025,4431.939444,6388.668034,2003.324404,2870.8612,900.966,9116.499436,13141.49015,4120.8383,5905.361489,1853.287062,685.63924,8256.798,34137.47643,8942.43724,137760.5836,617.7604644,657.8610799,23489.27905,33859.94058,10617.61934,15215.56436,4775.1198,1766.596,21274.2,87957.52314,23040.796,83940.53686,376.4149635,479.7369187,33554.21353,48368.60569,15167.16907,21735.29015,6821.213586,2523.56572,30389.994,125646.492,32913.55972,46251.56798,207.4061345,355.0005727
-12.27575268,30.57580274,Chiundaponde,Zambia,12431,Muchinga,Lavushimanda,0.03,126,1,1,124,26,253,257,0.03,0,89.165,Chilonga,58.953,0,0,-0.55,0,"maize, groundnut, sweet_potato, other_pulses, cassava",53602,29431,498,0,No,3.644,3.1,60.662,63.704,54.552,60.528,126,28.658,0.227,3.19,67053.8,4.52,24.6,40.12,Reserved,"0,0,0,0","0,0,0,0",0,low,4.139426686,2025.392236,POINT (30.5758027356789 -12.2757526770932),25,1,1.117727511,152,107,0,9,9,39,50,"[0.8821, 31963.02, 800.57, 161.69, 15455.67, 1926.0, 48516.92, 6.45, 6.11, 0.333, 0.987, 21.45, 33.19, 7829.72]",0.8821,31963.02,800.57,161.69,15455.67,1926,48516.92,6.45,6.11,0.333,0.987,21.45,33.19,7829.72,80,22576,6380,28956,4800,645,2889,8334,18511,87764.02,1441.749982,2661.945014,1517.670003,2208.354769,0,2090.537474,3114.475667,1001.662202,1435.4306,0,4300.235583,6406.476446,2060.41915,2952.680744,0,332.59633,3961.782,15719.81192,4294.37833,72044.20808,673.3103559,713.4447328,11079.84861,16506.72103,5308.809672,7607.78218,0,856.957,10207.8,40503.1615,11064.757,47260.8585,441.6902664,545.0992103,15827.45921,23579.69527,7583.584533,10867.64507,0,1224.15499,14581.746,57858.38409,15805.90099,29905.63591,279.4919244,427.2106252
-10.72931637,29.50602943,Katuta,Zambia,4773,Northern,Lupososhi,0.03,618,3,4,611,238,1446,1258,0.03,0,86.958,Mansa,174.802,0,1,-0.1,2,"cassava, groundnut, maize, other_pulses, arabica_coffee",131386,21963,453,99.785,Yes,0,0.35,23.528,69.757,41.405,22.992,618,138.487,0.224,15.361,325589.5,4.54,0,25.87,Reserved,"0,0,0,0","0,0,0,0",0,low,2.779518598,2038.127832,POINT (29.5060294287602 -10.7293163653492),26,1,1.079050997,856,600,3,48,48,215,286,"[0.7593, 195572.76, 6099.83, 894.27, 86667.32, 10800.0, 288339.91, 52.24, 52.24, 0.0, 1.0, 148.1, 0.0, 54055.84]",0.7593,195572.76,6099.83,894.27,86667.32,10800,288339.91,52.24,52.24,0,1,148.1,0,54055.84,384,108364.8,30722,139086.8,23040,5224,16200,44464,103800,482923.56,8246.809896,14674.82508,8094.240018,11777.8921,11262.075,11957.87435,17169.54534,5342.198412,7655.629867,2702.898,24597.34754,35317.75477,10988.90213,15747.63064,5559.861186,1839.51339,22215.6,92211.49626,24055.11339,390712.0637,651.1867729,691.2786285,63376.73405,90998.59031,28313.65158,40574.8383,14325.3594,4739.631,57240,237589.1736,61979.631,245334.3864,408.8906439,512.1900289,90533.06669,129990.6278,40445.78418,57960.77372,20463.64076,6770.51817,81766.8,339393.8931,88537.31817,143529.6669,239.2161114,386.7783084
-12.42077592,31.97513922,Nabwalya,Zambia,22732,Muchinga,Mpika,0.02,413,5,9,399,285,1181,841,0.02,0,83.431,Chilonga,87.718,0,2,,21,"maize, groundnut, sweet_potato, other_pulses, cassava",53602,29431,498,0,No,30.103,0.864,76.307,88.634,84.221,76.307,413,97.933,0.237,11.561,232487.3,4.45,65.24,103.42,Operational (no license),"0,0,0,0","0,0,0,0",0,low,2.641450241,2036.404175,POINT (31.9751392230205 -12.4207759161239),31,1,1.075124259,698,489,0,40,40,177,232,"[0.8852, 144218.91, 3611.13, 729.32, 70633.86, 8802.0, 219695.9, 29.07, 27.57, 1.504, 0.988, 96.8, 142.8, 35330.97]",0.8852,144218.91,3611.13,729.32,70633.86,8802,219695.9,29.07,27.57,1.504,0.988,96.8,142.8,35330.97,289,81555.8,23122,104677.8,17340,2907,13203,33450,84597,366943.71,6689.719915,12081.13506,6745.200015,9814.910086,0,9700.093877,14134.92803,4451.83201,6379.691556,0,19953.09311,29075.54695,9157.418444,13123.02553,0,1500.21124,18105.714,71309.08403,19605.92524,295634.626,604.5697873,644.6637039,51410.49755,74915.11854,23594.70965,33812.36525,0,3865.396,46650.6,183732.691,50515.996,183211.019,374.6646606,477.9693559,73439.41075,107015.5401,33704.82015,48300.64477,0,5521.68172,66639.942,262460.4157,72161.62372,104483.2943,213.6672684,361.2370511
-14.03373674,32.82509417,Guma,Zambia,8199,Eastern,Vubwi,0.05,1039,2,8,1029,280,2468,2115,0.05,0,48.24,Chipata,32.283,0,0,-0.54,0,"maize, sunflower, soybean, groundnut, cotton",486919,19262,338,0,No,0.635,1.639,3.234,44.576,50.428,3.233,1039,230.693,0.222,20.618,487509.2,4.33,0,0,Reserved,"0,0,0,0","0,0,0,0",0,low,1.650380073,1943.062872,POINT (32.8250941671054 -14.0337367385977),32,1,1.046937693,1319,924,6,74,74,331,439,"[0.7455, 319576.3, 9981.06, 1381.98, 133467.67, 16632.0, 463025.03, 85.48, 85.48, 0.0, 1.0, 242.22, 0.0, 88411.32]",0.7455,319576.3,9981.06,1381.98,133467.67,16632,463025.03,85.48,85.48,0,1,242.22,0,88411.32,515,145333,41236,186569,30900,8548,24948,64396,159852,730393.3,12658.56484,22592.40512,12478.62003,18157.58366,22524.15,18354.91902,26433.11399,8235.889218,11802.42938,5405.796,37756.06842,54372.91548,16941.22412,24277.59723,11119.72237,2842.73286,34212.024,144467.5276,37054.75686,585925.7724,634.1188013,674.221352,97281.07079,140095.5042,43650.21286,62552.8757,28650.7188,7324.494,88149.6,372230.3823,95474.094,358162.9177,387.6222053,490.9491468,138965.0919,200125.106,62353.91727,89356.19282,40927.28152,10462.97058,125920.872,531727.5895,136383.8426,198665.7105,215.0061802,362.6077414
-13.84689903,24.01716005,Kabulamema Mission,Zambia,17779,North-Western,Kabompo,0.03,1085,8,11,1066,248,2295,2209,0.03,0,104.623,Lukulu,360.591,0,1,-0.6,1,"maize, cassava, groundnut, tropical_fruit, temperate_fruit",57247,21185,417,0,No,32.185,0,97.738,35.276,11.778,97.738,1085,247.272,0.228,26.76,569221.8,4.57,0,0,Reserved,"0,0,0,0","0,0,0,0",0,low,3.138226052,2043.27002,POINT (24.0171600482749 -13.8468990336858),33,1,1.089252829,1333,934,11,74,74,333,442,"[0.6706, 360918.51, 10146.43, 1404.88, 134912.12, 16812.0, 505977.06, 86.9, 86.9, 0.0, 1.0, 294.26, 0.0, 107404.46]",0.6706,360918.51,10146.43,1404.88,134912.12,16812,505977.06,86.9,86.9,0,1,294.26,0,107404.46,669,188791.8,53520,242311.8,40140,8690,25218,74048,161582,838860.31,12745.06984,22728.91512,12478.62003,18157.58366,41294.275,18480.35127,26592.83069,8235.889218,11802.42938,9910.626,38014.08255,54701.45274,16941.22412,24277.59723,20386.15768,2889.83816,34582.284,154320.5143,37472.12216,684539.7957,732.9119868,773.0320319,97945.86171,140942.0027,43650.21286,62552.8757,52526.3178,7445.864,89103.6,397617.2707,96549.464,441243.0393,472.4229542,575.7949714,139914.7394,201334.3212,62353.91727,89356.19282,75033.34945,10636.34648,127283.652,567992.5202,137919.9985,270867.7898,290.0083403,437.6742916
-15.0821042,29.57899216,Rufunsa,Zambia,9531,Lusaka,Rufunsa,0.03,535,6,20,509,141,1078,1089,0.03,0,138.261,Chirundu,131.25,0,1,-0.28,1,"maize, soybean, groundnut, wheat, barley",316563,61154,573,100,Yes,0,0.438,71.064,98.519,46.853,71.064,535,130.053,0.243,12.216,269415.8,4.38,32.41,69.58,Reserved,"0,0,0,0","0,0,0,0",0,low,1.434335428,1953.547794,POINT (29.5789921616156 -15.0821041975365),34,1,1.040793267,676,474,4,38,38,170,224,"[0.7123, 170900.97, 4858.13, 712.23, 68467.18, 8532.0, 244226.28, 41.61, 41.61, 0.0, 1.0, 133.73, 0.0, 48810.59]",0.7123,170900.97,4858.13,712.23,68467.18,8532,244226.28,41.61,41.61,0,1,133.73,0,48810.59,305,86071,24432,110503,18300,4161,12798,35259,82002,398664.97,6459.039918,11603.35006,6407.940014,9324.164582,15016.1,9365.607882,13575.91957,4229.240409,6060.706978,3603.864,19265.05541,27925.66656,8699.547522,12466.87425,7413.148248,1465.05711,17550.324,75770.292,19015.38111,322894.678,681.2124008,721.3292386,49637.72177,71952.37374,22414.97417,32121.74698,19100.4792,3774.819,45219.6,195227.2959,48994.419,203437.6741,429.1934054,532.5571585,70907.01727,102783.2871,32019.57914,45885.61253,27284.85434,5392.29333,64595.772,278880.3504,69988.06533,119784.6196,252.710168,400.3643143
-10.20572512,30.35631429,Lunte,Zambia,17336,Northern,Lunte,0.02,441,2,5,434,88,877,898,0.02,0,90.618,Kasama,92.64,0,0,-0.44,0,"maize, cassava, other_pulses, groundnut, small_millet",74713,21053,339,0,No,9.991,0.753,52.897,50.295,0,51.948,441,99.628,0.226,11.465,238128.9,4.48,13.74,76.92,Construction license,"0,0,0,0","0,0,0,0",0,low,0.566994685,2004.140404,POINT (30.3563142937883 -10.2057251241008),35,1,1.016125632,529,371,1,30,30,134,176,"[0.8119, 116223.68, 3553.53, 553.53, 53589.29, 6678.0, 173366.5, 30.43, 30.43, 0.0, 1.0, 83.27, 0.0, 30395.24]",0.8119,116223.68,3553.53,553.53,53589.29,6678,173366.5,30.43,30.43,0,1,83.27,0,30395.24,287,80991.4,22930,103921.4,17220,3043,10017,30280,64183,314608.08,5074.959936,9146.170049,5058.900011,7361.182564,3754.025,7358.691907,10701.01896,3338.874007,4784.768667,900.966,15136.82925,22011.996,6868.063833,9842.269148,1853.287062,1138.61121,13736.646,55712.44529,14875.25721,258895.6347,697.8318995,737.9269324,39001.06711,56715.40047,17696.03224,25359.27393,4775.1198,2933.709,35393.4,143546.8936,38327.109,171061.1864,461.0813651,564.3889365,55712.65643,81017.41453,25278.61511,36225.48358,6821.213586,4190.77563,50559.138,205055.3832,54749.91363,109552.6968,295.2902878,442.864179
-13.51225477,28.14132292,Mpongwe,Zambia,19660,Copperbelt,Mpongwe,0.02,544,4,7,533,141,983,1108,0.02,0,51.203,Luanshya,60.792,0,0,-0.1,0,"maize, soybean, groundnut, sweet_potato, barley",283247,23362,528,94.887,Yes,0,0,0,9.026,0,0,544,124.611,0.229,14.336,295971.2,4.54,0.57,78.81,Operational (no license),"0,0,0,0","0,0,0,0",0,low,0.500756432,2023.188699,POINT (28.1413229171427 -13.5122547745206),36,1,1.014241781,685,480,4,39,39,172,226,"[0.7064, 170653.11, 5236.13, 725.0, 69333.85, 8640.0, 245223.09, 44.85, 44.85, 0.0, 1.0, 135.39, 0.0, 49418.78]",0.7064,170653.11,5236.13,725,69333.85,8640,245223.09,44.85,44.85,0,1,135.39,0,49418.78,358,101027.6,28672,129699.6,21480,4485,12960,38925,83040,422317.71,6516.709918,11739.86006,6576.570015,9569.537334,15016.1,9449.229381,13735.63627,4340.53621,6220.199267,3603.864,19437.06484,28254.20382,8928.482983,12794.94989,7413.148248,1491.325,17772.48,76827.84977,19263.805,345489.8602,719.7705421,759.9034692,50080.91572,72798.87225,23004.84191,32967.05611,19100.4792,3842.5,45792,197952.1652,49634.5,224365.5448,467.4282183,570.8334267,71540.11564,103992.5022,32862.19964,47093.12865,27284.85434,5488.975,65413.44,282772.8005,70902.415,139544.9095,290.7185614,438.431926
-12.29606095,33.15709739,Lundazi,Zambia,8250,Eastern,Lundazi,0.05,2055,33,112,1910,327,3853,4184,0.05,0,2.216,Lundazi,162.979,0,0,-0.42,0,"maize, cotton, groundnut, soybean, sunflower",542313,23469,435,100,Yes,0,0,0,2.917,162.023,0,2055,523.57,0.255,41.531,972864.7,4.39,2.51,16.98,Construction license,"0,0,0,0","0,0,0,0",0,low,0.021312199,1973.920044,POINT (33.1570973888268 -12.2960609464499),37,1,1.00060613,2382,1668,37,131,131,588,781,"[0.6576, 696519.42, 23491.63, 2548.93, 240935.14, 30024.0, 1181554.88, 157.8, 122.63, 35.174, 0.677, 700.79, 27474.38, 255787.36]",0.6576,696519.42,23491.63,2548.93,240935.14,30024,1181554.88,157.8,122.63,35.174,0.677,700.79,27474.38,255787.36,1038,292923.6,83062,375985.6,62280,15780,45036,123096,288564,1484165.02,22520.13472,40133.94022,22090.53005,32143.83053,138898.925,32654.19534,46956.71005,14579.74983,20893.48985,33335.742,67169.67981,96589.95258,29990.54541,42977.90861,68571.62129,5243.14901,61759.368,305299.7077,67002.51701,1178865.312,706.7537844,746.9231591,173067.2353,248870.5633,77272.67411,110735.4962,176679.4326,13509.329,159127.2,786625.4015,172636.529,697539.6185,418.1892198,521.6883379,247224.9129,355509.2518,110383.286,158184.6116,252384.9027,19297.94903,227311.704,1123686.965,246609.653,360478.055,216.1139419,363.9614557
-14.2642806,23.25865997,Watopa,Zambia,5491,Western,Lukulu,0.03,236,1,2,233,102,491,480,0.03,0,15.917,Lukulu,359.189,0,0,-0.23,0,"cassava, maize, groundnut, rice, tropical_fruit",36540,20925,301,0,No,9.351,0,11.724,11.321,6.703,11.724,236,52.961,0.224,5.49,120007.4,4.63,13.1,14.31,Reserved,"0,0,0,0","0,0,0,0",0,low,3.422150745,2073.57833,POINT (23.2586599653791 -14.2642806021349),38,1,1.097327799,338,237,0,19,19,86,113,"[0.8843, 69261.38, 1673.26, 350.63, 34233.59, 4266.0, 105569.86, 13.74, 13.25, 0.482, 0.992, 46.56, 45.61, 16994.34]",0.8843,69261.38,1673.26,350.63,34233.59,4266,105569.86,13.74,13.25,0.482,0.992,46.56,45.61,16994.34,137,38661.4,10980,49641.4,8220,1374,6399,15993,41001,175896.78,3258.354959,5869.930032,3203.970007,4662.082291,0,4724.61469,6867.818137,2114.620205,3030.353489,0,9718.532418,14127.10191,4349.773761,6233.437127,0,721.24591,8775.162,34428.84521,9496.40791,141467.9348,596.9111172,636.9803489,25040.45786,36399.43613,11207.48708,16060.87349,0,1858.339,22609.8,88708.25456,24468.139,87188.52544,367.8840736,471.1251664,35770.05782,51996.25111,16009.78957,22942.80627,0,2654.61973,32297.886,126718.9048,34952.50573,49177.87523,207.5015833,354.9805104
-8.785172463,29.76643166,Kampinda,Zambia,19755,Northern,Nsama,0.04,1067,3,9,1055,329,2779,2172,0.04,0,76.247,Mporokoso,210.387,0,1,-0.07,2,"maize, cassava, groundnut, rice, other_pulses",36267,18608,537,8.838,Yes,0,2.063,28.271,36.195,25.213,24.613,1067,238.085,0.223,22.472,515578.6,4.51,0,0,Reserved,"0,0,0,0","0,0,0,0",1,low,2.915224678,2048.859717,POINT (29.7664316645596 -8.7851724626898),39,1,1.08291055,1396,978,7,78,78,350,465,"[0.7286, 339436.8, 9972.36, 1462.0, 141267.73, 17604.0, 490676.89, 85.41, 85.41, 0.0, 1.0, 262.65, 0.0, 95867.91]",0.7286,339436.8,9972.36,1462,141267.73,17604,490676.89,85.41,85.41,0,1,262.65,0,95867.91,562,158596.4,44944,203540.4,33720,8541,26406,68667,169194,780838.2,13408.27483,23889.25013,13153.14003,19139.07467,26278.175,19441.9985,27950.42265,8681.072419,12440.39853,6306.762,39992.19092,57494.01939,17856.96597,25589.89978,12973.00943,3007.334,36211.428,153906.0855,39218.762,626932.1145,641.0348819,681.1358655,103042.5921,148137.24,46009.68382,65934.11223,33425.8386,7748.6,93301.2,396549.4668,101049.8,384288.7332,392.9332651,496.2561689,147195.3707,211612.6499,65724.39929,94186.2573,47748.4951,11068.802,133279.884,566467.1722,144348.686,214371.0278,219.1932799,366.7890734
