Step,Res_BundleA,Res_BundleB,Res_BundleC,SME,PUE
6472,0.026137772,0,0,0,0
6473,0.000363431,0,0,0,0
6474,0.001747704,0,0,0,0
6475,0.000148892,0,0,0,0
6476,1.29E-05,0,0,0,0
6477,0.002441563,0,0,0,0
6478,0.002061055,0,0,0,0
6479,0.065503929,0,0,0,0
6480,0.017591808,0,0,0,0
6481,0.004456056,0,0,0,0
6482,0.004652435,0,0,0,0
6483,0.024370399,0,0,0,0
6484,0.042665746,0,0,0,0
6485,3.59E-05,0,0,0,0
6486,3.05E-06,0,0,0,0
6487,0.005653191,0,0,0,0
6488,0.005651541,0,0,0,0
6489,0.015326884,0,0,0,0
6490,0.001491669,0,0,0,0
6491,0.013670973,0,0,0,0
6492,7.86E-05,0,0,0,0
6493,0.000617963,0,0,0,0
6494,0.023834754,0,0,0,0
6495,0.003772513,0,0,0,0
6496,0,0,0,0,0
6497,0.00032929,0,0,0,0
6498,0.00255767,0,0,0,0
6499,0.000660563,0,0,0,0
6500,0.006467278,0,0,0,0
6501,0.000177816,0,0,0,0
6502,0.001169401,0,0,0,0
6503,0.033873051,0,0,0,0
6504,0.008245191,0,0,0,0
6505,0.000662132,0,0,0,0
6506,0.001138815,0,0,0,0
6507,0.008143088,0,0,0,0
6508,0.008591295,0,0,0,0
6509,0.003677576,0,0,0,0
6510,0.001183497,0,0,0,0
6511,0.04134062,0,0,0,0
6512,0.002582239,0,0,0,0
6513,0.001843064,0,0,0,0
6514,0.004048927,0,0,0,0
6515,0.002851425,0,0,0,0
6516,0.000353381,0,0,0,0
6517,0.001110502,0,0,0,0
6518,0.000865027,0,0,0,0
6519,0.000356263,0,0,0,0
6520,0.001560461,0,0,0,0
6521,3.29E-05,0,0,0,0
6522,0.002670286,0,0,0,0
6523,0.000229051,0,0,0,0
6524,0.00037185,0,0,0,0
6525,0.020945097,0,0,0,0
6526,0.046069264,0,0,0,0
6527,0.021246742,0,0,0,0
6528,0.004346586,0,0,0,0
6529,0.004889592,0,0,0,0
6530,0.004412909,0,0,0,0
6531,0.024997388,0,0,0,0
6532,0.024126008,0,0,0,0
6533,0.045268152,0,0,0,0
6534,0.021416533,0,0,0,0
6535,0.001398226,0,0,0,0
6536,0.058691439,0,0,0,0
6537,0.015104111,0,0,0,0
6538,0.031921406,0,0,0,0
6539,0.035334632,0,0,0,0
6540,0.021777619,0,0,0,0
6541,0.051463559,0,0,0,0
6542,0.015859506,0,0,0,0
6543,0.018307124,0,0,0,0
6544,0.030743478,0,0,0,0
6545,0.055912679,0,0,0,0
6546,0.019545124,0,0,0,0
6547,0.020891451,0,0,0,0
6548,0.021299368,0,0,0,0
6549,0.001595718,0,0,0,0
6550,0.004113362,0,0,0,0
6551,0.001242117,0,0,0,0
6552,0.018142273,0,0,0,0
6553,0.002224514,0,0,0,0
6554,0.002477127,0,0,0,0
6555,0.01463473,0,0,0,0
6556,0.002841099,0,0,0,0
6557,0.000619777,0,0,0,0
6558,0.00085204,0,0,0,0
6559,0.001373545,0,0,0,0
6560,0.000780318,0,0,0,0
6561,0.012264757,0,0,0,0
6562,0.00520815,0,0,0,0
6563,0.009343388,0,0,0,0
6564,0.000394351,0,0,0,0
6565,0.000215978,0,0,0,0
6566,0.001457813,0,0,0,0
6567,0.000637714,0,0,0,0
6568,0.000982043,0,0,0,0
6569,0.007195634,0,0,0,0
6570,0.002150778,0,0,0,0
6571,0.006931981,0,0,0,0
6572,0.005650481,0,0,0,0
6573,0.029692334,0,0,0,0
6574,0.057477448,0,0,0,0
6575,0.003545647,0,0,0,0
6576,0.001721143,0,0,0,0
6577,0.004471582,0,0,0,0
6578,0.004635204,0,0,0,0
6579,0.026926096,0,0,0,0
6580,0.004436837,0,0,0,0
6581,0.009332449,0,0,0,0
6582,0.022079376,0,0,0,0
6583,0.064223136,0,0,0,0
6584,0.01450993,0,0,0,0
6585,0.017808482,0,0,0,0
6586,0.002349288,0,0,0,0
6587,0.002815156,0,0,0,0
6588,0.027508732,0,0,0,0
6589,0.000197285,0,0,0,0
6590,0.014964923,0,0,0,0
6591,0.005806435,0,0,0,0
6592,0.003093482,0,0,0,0
6593,0.053722685,0,0,0,0
6594,5.72E-05,0,0,0,0
6595,0.009694983,0,0,0,0
6596,0.000631127,0,0,0,0
6597,0.009422642,0,0,0,0
6598,0.053718941,0,0,0,0
6599,0.006190802,0,0,0,0
6600,0.004522573,0,0,0,0
6601,0.000565649,0,0,0,0
6602,0.031989525,0,0,0,0
6603,0.005198756,0,0,0,0
6604,0.02835442,0,0,0,0
6605,0.022606302,0,0,0,0
6606,0.031910037,0,0,0,0
6607,0.001240569,0,0,0,0
6608,0.001260497,0,0,0,0
6609,0.016994149,0,0,0,0
6610,7.79E-05,0,0,0,0
6611,0.001475458,0,0,0,0
6612,0.031449936,0,0,0,0
6613,0.004541119,0,0,0,0
6614,0.032449103,0,0,0,0
6615,0.047515446,0,0,0,0
6616,0.048270244,0,0,0,0
6617,0.071228487,0,0,0,0
6618,0.000420804,0,0,0,0
6619,0.00103352,0,0,0,0
6620,0.003457213,0,0,0,0
6621,0.004163858,0,0,0,0
6622,0.002926102,0,0,0,0
6623,0.018988965,0,0,0,0
6624,0.024433474,0,0,0,0
6625,0.005265581,0,0,0,0
6626,0.030343761,0,0,0,0
6627,0.000411555,0,0,0,0
6628,0.018359057,0,0,0,0
6629,0.001532133,0,0,0,0
6630,0.003943336,0,0,0,0
6631,0.004081073,0,0,0,0
6632,0.00011792,0,0,0,0
6633,0,0,0,0,0
6634,0.001426087,0,0,0,0
6635,0.001728411,0,0,0,0
6636,0.001654432,0,0,0,0
6637,0.001562505,0,0,0,0
6638,0.001302619,0,0,0,0
6639,0,0,0,0,0
6640,0.000368732,0,0,0,0
6641,0.02716887,0,0,0,0
6642,0.000351693,0,0,0,0
6643,0.00015138,0,0,0,0
6644,1.12E-05,0,0,0,0
6645,0.00446147,0,0,0,0
6646,0.000641719,0,0,0,0
6647,0.021469312,0,0,0,0
6648,0.017591808,0,0,0,0
6649,0.004752269,0,0,0,0
6650,0.027772256,0,0,0,0
6651,0.004082552,0,0,0,0
6652,0.005132989,0,0,0,0
6653,1.97E-05,0,0,0,0
6654,2.20E-06,0,0,0,0
6655,0.055545104,0,0,0,0
6656,0.00131014,0,0,0,0
6657,0.015351626,0,0,0,0
6658,8.17E-06,0,0,0,0
6659,0.001356863,0,0,0,0
6660,0.002785117,0,0,0,0
6661,0.000395515,0,0,0,0
6662,0.015592114,0,0,0,0
6663,0.007467102,0,0,0,0
6664,0.008604176,0,0,0,0
6665,0,0,0,0,0
6666,0.001549048,0,0,0,0
6667,0.001756449,0,0,0,0
6668,0.021231858,0,0,0,0
6669,0.001122294,0,0,0,0
6670,0.001776925,0,0,0,0
6671,0.018471939,0,0,0,0
6672,0.019885584,0,0,0,0
6673,0.000706147,0,0,0,0
6674,0.006798046,0,0,0,0
6675,0.001364138,0,0,0,0
6676,0.007076359,0,0,0,0
6677,0.005340919,0,0,0,0
6678,0.005375904,0,0,0,0
6679,0.047312589,0,0,0,0
6680,0.001931289,0,0,0,0
6681,0.002106187,0,0,0,0
6682,0.004114612,0,0,0,0
6683,0.00695717,0,0,0,0
6684,0.000767687,0,0,0,0
6685,0.000180876,0,0,0,0
6686,0.01093396,0,0,0,0
6687,0.008097035,0,0,0,0
6688,0.0024983,0,0,0,0
6689,0,0,0,0,0
6690,0,0,0,0,0
6691,0.000199645,0,0,0,0
6692,9.94E-05,0,0,0,0
6693,0.032087452,0,0,0,0
6694,0.006314321,0,0,0,0
6695,0.006118207,0,0,0,0
6696,0.001251642,0,0,0,0
6697,0.005214625,0,0,0,0
6698,0.02634243,0,0,0,0
6699,0.004187586,0,0,0,0
6700,0.051928632,0,0,0,0
6701,0.005333153,0,0,0,0
6702,0.031673261,0,0,0,0
6703,0.000362687,0,0,0,0
6704,0.017827269,0,0,0,0
6705,0.014362701,0,0,0,0
6706,0.032273429,0,0,0,0
6707,0.059719631,0,0,0,0
6708,0.026194292,0,0,0,0
6709,0.02995238,0,0,0,0
6710,0.016663967,0,0,0,0
6711,0.018777167,0,0,0,0
6712,0.026199258,0,0,0,0
6713,0.028541424,0,0,0,0
6714,0.005869408,0,0,0,0
6715,0.006246836,0,0,0,0
6716,0.006731754,0,0,0,0
6717,0.002338389,0,0,0,0
6718,0.005215248,0,0,0,0
6719,0.001242117,0,0,0,0
6720,0.018142273,0,0,0,0
6721,0.013426893,0,0,0,0
6722,0.002477127,0,0,0,0
6723,0.002451624,0,0,0,0
6724,0.017589142,0,0,0,0
6725,0.001220108,0,0,0,0
6726,0.003423203,0,0,0,0
6727,0.00106889,0,0,0,0
6728,0.000281525,0,0,0,0
6729,0.017287003,0,0,0,0
6730,0.001375347,0,0,0,0
6731,0.016238766,0,0,0,0
6732,0.00023371,0,0,0,0
6733,0.001707195,0,0,0,0
6734,0.049816692,0,0,0,0
6735,0.013464132,0,0,0,0
6736,0.028484024,0,0,0,0
6737,0.00064305,0,0,0,0
6738,0,0,0,0,0
6739,0.004807706,0,0,0,0
6740,0.00524707,0,0,0,0
6741,0.029924,0,0,0,0
6742,0.007289697,0,0,0,0
6743,0.003545647,0,0,0,0
6744,0.005977025,0,0,0,0
6745,0.026692674,0,0,0,0
6746,0.004635204,0,0,0,0
6747,0.004510685,0,0,0,0
6748,0.026042679,0,0,0,0
6749,0.036526665,0,0,0,0
6750,0.060033177,0,0,0,0
6751,0.022512752,0,0,0,0
6752,0.027574397,0,0,0,0
6753,0.000930577,0,0,0,0
6754,0.001258735,0,0,0,0
6755,0.028405444,0,0,0,0
6756,0.002038527,0,0,0,0
6757,0.000170543,0,0,0,0
6758,0.002287366,0,0,0,0
6759,0.005925953,0,0,0,0
6760,0.007430252,0,0,0,0
6761,0.043169415,0,0,0,0
6762,0.000244939,0,0,0,0
6763,0.023408862,0,0,0,0
6764,0.003839657,0,0,0,0
6765,0.027724964,0,0,0,0
6766,0.024747356,0,0,0,0
6767,0.021978176,0,0,0,0
6768,0.00357129,0,0,0,0
6769,0.003376584,0,0,0,0
6770,0.005358916,0,0,0,0
6771,0.005198756,0,0,0,0
6772,0.017972685,0,0,0,0
6773,0.03195885,0,0,0,0
6774,0.063341607,0,0,0,0
6775,0.000385025,0,0,0,0
6776,0.00211669,0,0,0,0
6777,0.023668585,0,0,0,0
6778,0,0,0,0,0
6779,0.024214879,0,0,0,0
6780,0,0,0,0,0
6781,0,0,0,0,0
6782,0.008988972,0,0,0,0
6783,0.021884979,0,0,0,0
6784,0,0,0,0,0
6785,0,0,0,0,0
6786,0.000108334,0,0,0,0
6787,0.000288208,0,0,0,0
6788,0.002134473,0,0,0,0
6789,0.002627869,0,0,0,0
6790,0.001048583,0,0,0,0
6791,0.005702394,0,0,0,0
6792,0.009416209,0,0,0,0
6793,0.02947316,0,0,0,0
6794,0.005083216,0,0,0,0
6795,0.000411555,0,0,0,0
6796,0.008037539,0,0,0,0
6797,0.000641347,0,0,0,0
6798,0.004931705,0,0,0,0
6799,0.001178185,0,0,0,0
6800,0.005322742,0,0,0,0
6801,0.023660989,0,0,0,0
6802,0.025169456,0,0,0,0
6803,0.002530602,0,0,0,0
6804,0.000168241,0,0,0,0
6805,0.002795489,0,0,0,0
6806,0.028479159,0,0,0,0
6807,0.00578122,0,0,0,0
6808,0.018140808,0,0,0,0
6809,0.016679363,0,0,0,0
6810,0.001529958,0,0,0,0
6811,0.000657615,0,0,0,0
6812,9.79E-05,0,0,0,0
6813,0.00155697,0,0,0,0
6814,0.004435412,0,0,0,0
6815,0.020587047,0,0,0,0
6816,0.017157572,0,0,0,0
6817,0.026599991,0,0,0,0
6818,0.004652435,0,0,0,0
6819,0.004082552,0,0,0,0
6820,0.019825997,0,0,0,0
6821,3.35E-05,0,0,0,0
6822,3.05E-06,0,0,0,0
6823,0.036106036,0,0,0,0
6824,0.000433893,0,0,0,0
6825,0.00309733,0,0,0,0
6826,0.002793336,0,0,0,0
6827,0.003332069,0,0,0,0
6828,0.000157174,0,0,0,0
6829,5.61E-05,0,0,0,0
6830,0.016943008,0,0,0,0
6831,0.025118586,0,0,0,0
6832,0.010096556,0,0,0,0
6833,0.030162916,0,0,0,0
6834,0.000460012,0,0,0,0
6835,0.001011407,0,0,0,0
6836,0.049396036,0,0,0,0
6837,0.000599726,0,0,0,0
6838,0.00230134,0,0,0,0
6839,0.022799653,0,0,0,0
6840,0.03731954,0,0,0,0
6841,0.000662132,0,0,0,0
6842,0.001138815,0,0,0,0
6843,0.001364138,0,0,0,0
6844,0.003373725,0,0,0,0
6845,0.01666717,0,0,0,0
6846,0.006035326,0,0,0,0
6847,0.007776797,0,0,0,0
6848,0.001605848,0,0,0,0
6849,0.002322981,0,0,0,0
6850,0.013666164,0,0,0,0
6851,0.004861056,0,0,0,0
6852,0.006825374,0,0,0,0
6853,0.001608141,0,0,0,0
6854,0.016850317,0,0,0,0
6855,0.020384966,0,0,0,0
6856,0.001560461,0,0,0,0
6857,0.001429515,0,0,0,0
6858,0.00452116,0,0,0,0
6859,0.001903884,0,0,0,0
6860,0.000828027,0,0,0,0
6861,0.020945097,0,0,0,0
6862,0.0198386,0,0,0,0
6863,0.020373623,0,0,0,0
6864,0.009571575,0,0,0,0
6865,0.004889592,0,0,0,0
6866,0.004412909,0,0,0,0
6867,0.004187586,0,0,0,0
6868,0.025968936,0,0,0,0
6869,0.042662503,0,0,0,0
6870,0.004753496,0,0,0,0
6871,0.001466186,0,0,0,0
6872,0.007012431,0,0,0,0
6873,0.019114591,0,0,0,0
6874,0.021733858,0,0,0,0
6875,0.000779762,0,0,0,0
6876,0.01633643,0,0,0,0
6877,0.018680213,0,0,0,0
6878,0.015783639,0,0,0,0
6879,0.037485442,0,0,0,0
6880,0.002242252,0,0,0,0
6881,0.002245415,0,0,0,0
6882,0.005869408,0,0,0,0
6883,0.032949274,0,0,0,0
6884,0.005551168,0,0,0,0
6885,0.000471164,0,0,0,0
6886,0.001831111,0,0,0,0
6887,0.001191073,0,0,0,0
6888,0.039653202,0,0,0,0
6889,0.002224514,0,0,0,0
6890,0.002477127,0,0,0,0
6891,0.002451624,0,0,0,0
6892,0.016557425,0,0,0,0
6893,0.002993268,0,0,0,0
6894,0.002754306,0,0,0,0
6895,0.001398177,0,0,0,0
6896,0.00050584,0,0,0,0
6897,0.011770008,0,0,0,0
6898,0.015321289,0,0,0,0
6899,0.012148985,0,0,0,0
6900,0.000124005,0,0,0,0
6901,0.000905826,0,0,0,0
6902,0.072815211,0,0,0,0
6903,0.000637714,0,0,0,0
6904,0.026076241,0,0,0,0
6905,0.008173802,0,0,0,0
6906,0.014696338,0,0,0,0
6907,0.043282624,0,0,0,0
6908,0.046967175,0,0,0,0
6909,0.046752799,0,0,0,0
6910,0.022606555,0,0,0,0
6911,0.013223305,0,0,0,0
6912,0.013309484,0,0,0,0
6913,0.004471582,0,0,0,0
6914,0.004635204,0,0,0,0
6915,0.004510685,0,0,0,0
6916,0.041139557,0,0,0,0
6917,0.050685473,0,0,0,0
6918,0.005088628,0,0,0,0
6919,0.008324362,0,0,0,0
6920,0.02800031,0,0,0,0
6921,0.027839697,0,0,0,0
6922,0.003078467,0,0,0,0
6923,0.003228355,0,0,0,0
6924,0.015440291,0,0,0,0
6925,0.001291733,0,0,0,0
6926,0.039163162,0,0,0,0
6927,0.00304818,0,0,0,0
6928,0.001562241,0,0,0,0
6929,0.014598517,0,0,0,0
6930,0.000221899,0,0,0,0
6931,0.048854895,0,0,0,0
6932,0.003081877,0,0,0,0
6933,0.040626573,0,0,0,0
6934,0.020385979,0,0,0,0
6935,0.017106826,0,0,0,0
6936,0.007679672,0,0,0,0
6937,0.000565649,0,0,0,0
6938,0.005358916,0,0,0,0
6939,0.005198756,0,0,0,0
6940,0.049074467,0,0,0,0
6941,0.007695092,0,0,0,0
6942,0.007621076,0,0,0,0
6943,0.000584885,0,0,0,0
6944,0.000441089,0,0,0,0
6945,0.060206306,0,0,0,0
6946,0.001474857,0,0,0,0
6947,0.00261084,0,0,0,0
6948,0.003734381,0,0,0,0
6949,0.003375138,0,0,0,0
6950,0.019688711,0,0,0,0
6951,0.008391529,0,0,0,0
6952,0.016996228,0,0,0,0
6953,0.01521973,0,0,0,0
6954,0.000428006,0,0,0,0
6955,0.002355753,0,0,0,0
6956,0.001385036,0,0,0,0
6957,0.001656775,0,0,0,0
6958,0.000919636,0,0,0,0
6959,0.019802744,0,0,0,0
6960,0.043747931,0,0,0,0
6961,0.004937372,0,0,0,0
6962,0.005083216,0,0,0,0
6963,0.000438913,0,0,0,0
6964,0.018152434,0,0,0,0
6965,0.001827508,0,0,0,0
6966,0.000775286,0,0,0,0
6967,0.003892912,0,0,0,0
6968,0.002090287,0,0,0,0
6969,0.040017061,0,0,0,0
6970,0.01373486,0,0,0,0
6971,0.013622778,0,0,0,0
6972,0.00090568,0,0,0,0
6973,0.015048723,0,0,0,0
6974,0.064455427,0,0,0,0
6975,0.004765731,0,0,0,0
6976,0.031312322,0,0,0,0
6977,0.030862181,0,0,0,0
6978,0.001556446,0,0,0,0
6979,0.001391424,0,0,0,0
6980,1.31E-05,0,0,0,0
6981,0.000562284,0,0,0,0
6982,0.000641719,0,0,0,0
6983,0.050216916,0,0,0,0
6984,0.006366312,0,0,0,0
6985,0.004456056,0,0,0,0
6986,0.004652435,0,0,0,0
6987,0.004353938,0,0,0,0
6988,0.0333945,0,0,0,0
6989,1.28E-05,0,0,0,0
6990,5.66E-06,0,0,0,0
6991,0.013973809,0,0,0,0
6992,0.002951515,0,0,0,0
6993,0.038799094,0,0,0,0
6994,0.001982449,0,0,0,0
6995,0.019153012,0,0,0,0
6996,0.001595133,0,0,0,0
6997,0.000568982,0,0,0,0
6998,0.046792135,0,0,0,0
6999,0.010916983,0,0,0,0
7000,0.000364146,0,0,0,0
7001,0.00032929,0,0,0,0
7002,0.002407076,0,0,0,0
7003,0.000452189,0,0,0,0
7004,0.021231858,0,0,0,0
7005,0.000492375,0,0,0,0
7006,0.000533611,0,0,0,0
7007,0.02917917,0,0,0,0
7008,0.005971649,0,0,0,0
7009,0.000662132,0,0,0,0
7010,0.001138815,0,0,0,0
7011,0.001454818,0,0,0,0
7012,0.008291137,0,0,0,0
7013,0.003649258,0,0,0,0
7014,0.004862174,0,0,0,0
7015,0.012168671,0,0,0,0
7016,0.001042486,0,0,0,0
7017,0.005511886,0,0,0,0
7018,0.001742285,0,0,0,0
7019,0.001145016,0,0,0,0
7020,0.006732268,0,0,0,0
7021,0.002613445,0,0,0,0
7022,0.007528318,0,0,0,0
7023,0.000720443,0,0,0,0
7024,0.001450055,0,0,0,0
7025,0.001462461,0,0,0,0
7026,0.00468312,0,0,0,0
7027,0.000992526,0,0,0,0
7028,0.000414151,0,0,0,0
7029,0.024463292,0,0,0,0
7030,0.027787114,0,0,0,0
7031,0.053361931,0,0,0,0
7032,0.005584323,0,0,0,0
7033,0.004889592,0,0,0,0
7034,0.004412909,0,0,0,0
7035,0.004465954,0,0,0,0
7036,0.025449648,0,0,0,0
7037,0.023559193,0,0,0,0
7038,0.009158813,0,0,0,0
7039,0.001352321,0,0,0,0
7040,0.050355661,0,0,0,0
7041,0.02089772,0,0,0,0
7042,0.005656536,0,0,0,0
7043,0.007290076,0,0,0,0
7044,0.007274687,0,0,0,0
7045,0.034879896,0,0,0,0
7046,0.001371122,0,0,0,0
7047,0.001517064,0,0,0,0
7048,0.003351058,0,0,0,0
7049,0.002581517,0,0,0,0
7050,0.025842629,0,0,0,0
7051,0.006246836,0,0,0,0
7052,0.005459927,0,0,0,0
7053,0.000381102,0,0,0,0
7054,0.002706779,0,0,0,0
7055,0.001830433,0,0,0,0
7056,0.005224245,0,0,0,0
7057,0.002224514,0,0,0,0
7058,0.002477127,0,0,0,0
7059,0.0147977,0,0,0,0
7060,0.018790992,0,0,0,0
7061,0.00490593,0,0,0,0
7062,0.002500281,0,0,0,0
7063,0.001803746,0,0,0,0
7064,0.00041186,0,0,0,0
7065,0.009802785,0,0,0,0
7066,0.001485638,0,0,0,0
7067,0.002487163,0,0,0,0
7068,0.000228826,0,0,0,0
7069,0.004300526,0,0,0,0
7070,0.029219319,0,0,0,0
7071,0.013754488,0,0,0,0
7072,0,0,0,0,0
7073,9.63E-05,0,0,0,0
7074,0.025756954,0,0,0,0
7075,0.007694868,0,0,0,0
7076,0.004925061,0,0,0,0
7077,0.020672441,0,0,0,0
7078,0.024586151,0,0,0,0
7079,0.028768164,0,0,0,0
7080,0.005977025,0,0,0,0
7081,0.004471582,0,0,0,0
7082,0.004635204,0,0,0,0
7083,0.026926096,0,0,0,0
7084,0.005765575,0,0,0,0
7085,0.009415625,0,0,0,0
7086,0.006020738,0,0,0,0
7087,0.037930757,0,0,0,0
7088,0.038628792,0,0,0,0
7089,0.00679068,0,0,0,0
7090,0.027147152,0,0,0,0
7091,0.029630104,0,0,0,0
7092,0.039709519,0,0,0,0
7093,0.00539804,0,0,0,0
7094,0.033211573,0,0,0,0
7095,0.007589909,0,0,0,0
7096,0.001681189,0,0,0,0
7097,0.014934966,0,0,0,0
7098,0.000681142,0,0,0,0
7099,0.021393335,0,0,0,0
7100,0.001724314,0,0,0,0
7101,0.021579868,0,0,0,0
7102,0.042892641,0,0,0,0
7103,0.017106826,0,0,0,0
7104,0.003513631,0,0,0,0
7105,0.000565649,0,0,0,0
7106,0.005358916,0,0,0,0
7107,0.031033467,0,0,0,0
7108,0.019301423,0,0,0,0
7109,0.009913271,0,0,0,0
7110,0.005995811,0,0,0,0
7111,0.000391622,0,0,0,0
7112,0.002861498,0,0,0,0
7113,0.000845681,0,0,0,0
7114,0.014230306,0,0,0,0
7115,0.014865865,0,0,0,0
7116,0.001238682,0,0,0,0
7117,0.024683416,0,0,0,0
7118,0.012075752,0,0,0,0
7119,0.000733099,0,0,0,0
7120,0.000363994,0,0,0,0
7121,0.026222076,0,0,0,0
7122,0,0,0,0,0
7123,0.000270521,0,0,0,0
7124,0.001390995,0,0,0,0
7125,0.001856928,0,0,0,0
7126,0.001508653,0,0,0,0
7127,0.019802744,0,0,0,0
7128,0.019646325,0,0,0,0
7129,0.004937372,0,0,0,0
7130,0.00542112,0,0,0,0
7131,0.002456736,0,0,0,0
7132,0.002756116,0,0,0,0
7133,0.002320858,0,0,0,0
7134,0.00375798,0,0,0,0
7135,0.000816245,0,0,0,0
7136,0.00671444,0,0,0,0
7137,0.043471055,0,0,0,0
7138,0.005568365,0,0,0,0
7139,0.00656015,0,0,0,0
7140,0.002049072,0,0,0,0
7141,0.008119812,0,0,0,0
7142,0.028190021,0,0,0,0
7143,0.002967421,0,0,0,0
7144,0.001218168,0,0,0,0
7145,0.029596863,0,0,0,0
7146,0.001366089,0,0,0,0
7147,0.000578343,0,0,0,0
7148,4.29E-05,0,0,0,0
7149,0.001650339,0,0,0,0
7150,0.004654064,0,0,0,0
7151,0.027582926,0,0,0,0
7152,0.017591808,0,0,0,0
7153,0.004456056,0,0,0,0
7154,0.004961703,0,0,0,0
7155,0.024370399,0,0,0,0
7156,0.031880123,0,0,0,0
7157,3.23E-05,0,0,0,0
7158,2.30E-06,0,0,0,0
7159,0.052930855,0,0,0,0
7160,0.000490992,0,0,0,0
7161,0.003401739,0,0,0,0
7162,0.00360685,0,0,0,0
7163,0.033056354,0,0,0,0
7164,0.004164664,0,0,0,0
7165,0.000887598,0,0,0,0
7166,0.035780782,0,0,0,0
7167,0.016507455,0,0,0,0
7168,0.000276023,0,0,0,0
7169,0.025441246,0,0,0,0
7170,0.00046518,0,0,0,0
7171,0.000535019,0,0,0,0
7172,0.00555738,0,0,0,0
7173,0.000780973,0,0,0,0
7174,0.005761932,0,0,0,0
7175,0.020687734,0,0,0,0
7176,0.019885584,0,0,0,0
7177,0.000662132,0,0,0,0
7178,0.006873748,0,0,0,0
7179,0.001364138,0,0,0,0
7180,0.010047318,0,0,0,0
7181,0.007663068,0,0,0,0
7182,0.006849148,0,0,0,0
7183,0.034190914,0,0,0,0
7184,0.001210503,0,0,0,0
7185,0.002189815,0,0,0,0
7186,0.006887108,0,0,0,0
7187,0.004774319,0,0,0,0
7188,0.008654707,0,0,0,0
7189,0.001011913,0,0,0,0
7190,0.016707555,0,0,0,0
7191,0.008364646,0,0,0,0
7192,0.000143825,0,0,0,0
7193,0.002462912,0,0,0,0
7194,0,0,0,0,0
7195,0.000196363,0,0,0,0
7196,0.00037185,0,0,0,0
7197,0.020945097,0,0,0,0
7198,0.046069264,0,0,0,0
7199,0.020373623,0,0,0,0
7200,0.004346586,0,0,0,0
7201,0.004889592,0,0,0,0
7202,0.02634243,0,0,0,0
7203,0.004187586,0,0,0,0
7204,0.009181144,0,0,0,0
7205,0.021185316,0,0,0,0
7206,0.032693959,0,0,0,0
7207,0.002873735,0,0,0,0
7208,0.018622843,0,0,0,0
7209,0.014279966,0,0,0,0
7210,0.006849517,0,0,0,0
7211,0.007581908,0,0,0,0
7212,0.027482754,0,0,0,0
7213,0.004864185,0,0,0,0
7214,0.004493315,0,0,0,0
7215,0.000654115,0,0,0,0
7216,0.000335629,0,0,0,0
7217,0.02512584,0,0,0,0
7218,0,0,0,0,0
7219,0.005444855,0,0,0,0
7220,0.021299368,0,0,0,0
7221,0.003464232,0,0,0,0
7222,0.000623362,0,0,0,0
7223,0.00035768,0,0,0,0
7224,0.018142273,0,0,0,0
7225,0.002224514,0,0,0,0
7226,0.014786967,0,0,0,0
7227,0.002451624,0,0,0,0
7228,0.002798765,0,0,0,0
7229,0.000619777,0,0,0,0
7230,0.001583614,0,0,0,0
7231,0.001873606,0,0,0,0
7232,0.000633383,0,0,0,0
7233,0.012677923,0,0,0,0
7234,0.00198685,0,0,0,0
7235,0.003950486,0,0,0,0
7236,0.000466805,0,0,0,0
7237,0.000745242,0,0,0,0
7238,0.022179443,0,0,0,0
7239,0.001121101,0,0,0,0
7240,0.01781237,0,0,0,0
7241,0,0,0,0,0
7242,0.00461597,0,0,0,0
7243,0.004728685,0,0,0,0
7244,0.004844111,0,0,0,0
7245,0.042692674,0,0,0,0
7246,0.020185241,0,0,0,0
7247,0.011807,0,0,0,0
7248,0.005731403,0,0,0,0
7249,0.004471582,0,0,0,0
7250,0.027669396,0,0,0,0
7251,0.004510685,0,0,0,0
7252,0.008319121,0,0,0,0
7253,0.020823937,0,0,0,0
7254,0.033594001,0,0,0,0
7255,0.048971631,0,0,0,0
7256,0.024054992,0,0,0,0
7257,0.015498793,0,0,0,0
7258,0.039768187,0,0,0,0
7259,0.067980177,0,0,0,0
7260,0.038177048,0,0,0,0
7261,0.003193887,0,0,0,0
7262,0.032202704,0,0,0,0
7263,0.007536809,0,0,0,0
7264,0.005749063,0,0,0,0
7265,0.028570898,0,0,0,0
7266,0.000245619,0,0,0,0
7267,0.023183471,0,0,0,0
7268,0.001854096,0,0,0,0
7269,0.050847656,0,0,0,0
7270,0.032721634,0,0,0,0
7271,0.004223086,0,0,0,0
7272,0.006265439,0,0,0,0
7273,0.000565649,0,0,0,0
7274,0.031989525,0,0,0,0
7275,0.005198756,0,0,0,0
7276,0.023090598,0,0,0,0
7277,0.01316292,0,0,0,0
7278,0.034411623,0,0,0,0
7279,0.0003731,0,0,0,0
7280,0.001490638,0,0,0,0
7281,0.021443793,0,0,0,0
7282,0.013841856,0,0,0,0
7283,0.039745056,0,0,0,0
7284,0.005909661,0,0,0,0
7285,0.005341159,0,0,0,0
7286,0.017731376,0,0,0,0
7287,0.001700247,0,0,0,0
7288,0.028413503,0,0,0,0
7289,0,0,0,0,0
7290,0.000438838,0,0,0,0
7291,0.001077812,0,0,0,0
7292,0.001408739,0,0,0,0
7293,0.003776368,0,0,0,0
7294,0.000919636,0,0,0,0
7295,0.018988965,0,0,0,0
